userId,movieId,title,genres,prediction
557,6732,"Hello, Dolly!","['Comedy', 'Romance']",5.9754953
427,1178,Paths of Glory,"['War', 'Drama']",4.346366
241,100714,Before Midnight,"['Romance', 'Drama']",4.597359
498,94070,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']",5.227404
455,1357,Shine,['Drama'],4.1309915
193,7099,Nausicaä of the Valley of the Wind,"['Adventure', 'Animation', 'Fantasy']",4.7879987
290,912,Casablanca,"['Drama', 'Romance']",4.9326563
580,32892,Ivan's Childhood,"['Drama', 'War']",5.2077837
127,7700,The Wages of Fear,"['Drama', 'Thriller', 'Adventure']",4.477376
248,147374,"Doctor Who: The Doctor, the Widow and the Wardrobe","['Science Fiction', 'Drama']",4.7507405
380,86781,Incendies,"['Drama', 'War', 'Mystery']",5.025546
385,3235,Where the Buffalo Roam,['Comedy'],4.360344
271,1237,The Seventh Seal,"['Fantasy', 'Drama']",4.052238
456,49932,Inland Empire,"['Horror', 'Thriller', 'Mystery', 'Drama', 'Fantasy']",5.613383
397,898,The Philadelphia Story,"['Comedy', 'Romance']",4.676346
392,2070,Tender Mercies,"['Drama', 'Music', 'Romance']",5.1768084
224,157296,Finding Dory,"['Adventure', 'Animation', 'Comedy', 'Family']",5.562353
513,527,Schindler's List,"['Drama', 'History', 'War']",4.6849184
353,5992,The Hours,['Drama'],5.006626
160,74452,The Wolfman,['Horror'],4.9022727
328,2300,The Producers,['Comedy'],4.770417
360,2867,Fright Night,"['Comedy', 'Horror']",5.3062935
231,4437,Suspiria,['Horror'],4.508703
78,1274,Akira,"['Animation', 'Science Fiction', 'Action']",4.351224
273,92535,Louis C.K.: Live at the Beacon Theater,"['Comedy', 'TV Movie']",5.5046997
496,53123,Once,"['Drama', 'Music', 'Romance']",4.848899
370,73023,Crazy Heart,"['Drama', 'Music', 'Romance']",4.386994
476,1172,Cinema Paradiso,"['Drama', 'Romance']",4.58115
380,123,Chungking Express,"['Drama', 'Comedy', 'Romance']",5.1545587
191,32582,The Wild Parrots of Telegraph Hill,['Documentary'],5.5367246
393,47423,Half Nelson,['Drama'],5.731819
191,2935,The Lady Eve,"['Comedy', 'Romance']",5.452547
554,6881,Pieces of April,"['Comedy', 'Drama']",5.498583
504,720,Wallace & Gromit: The Best of Aardman Animation,"['Family', 'Animation', 'Comedy']",4.710369
444,3435,Double Indemnity,"['Crime', 'Thriller']",5.0865073
423,55276,Michael Clayton,"['Drama', 'Thriller', 'Crime']",5.308572
581,7121,Adam's Rib,"['Comedy', 'Romance']",5.015965
412,4956,The Stunt Man,"['Action', 'Comedy', 'Drama', 'Thriller', 'Romance']",4.908015
470,3836,Kelly's Heroes,"['Adventure', 'Comedy', 'War']",4.349526
269,4406,The Man Who Shot Liberty Valance,['Western'],5.0079107
41,299,Priest,"['Drama', 'Romance']",4.3723345
329,3910,Dancer in the Dark,"['Drama', 'Crime']",5.200231
207,74754,The Room,"['Drama', 'Romance']",5.4548492
581,6442,Belle Époque,"['Comedy', 'Drama', 'Romance']",5.024992
183,2565,The King and I,"['Romance', 'History', 'Drama']",4.6096
436,26258,El Topo,"['Adventure', 'Drama', 'Western']",4.061165
388,112804,I Origins,"['Science Fiction', 'Drama']",5.2392797
384,1204,Lawrence of Arabia,"['Adventure', 'History', 'War']",4.324817
113,1683,The Wings of the Dove,"['Drama', 'Romance']",4.9579506
413,85342,Elite Squad: The Enemy Within,"['Drama', 'Action', 'Crime']",5.9013624
456,49347,Fast Food Nation,"['Drama', 'Comedy']",5.268861
22,3972,The Legend of Drunken Master,"['Action', 'Comedy']",4.4576626
490,3676,Eraserhead,"['Horror', 'Science Fiction']",4.231049
258,106100,Dallas Buyers Club,"['Drama', 'History']",6.2165546
145,8580,Into the Woods,"['Drama', 'Music', 'Fantasy', 'TV Movie']",4.3917804
521,7008,Last Tango in Paris,"['Drama', 'Romance']",4.641543
578,74282,Anne of Green Gables: The Sequel,"['Family', 'Drama', 'Romance']",5.6979365
31,3088,Harvey,"['Comedy', 'Fantasy']",4.954812
465,3224,Woman in the Dunes,"['Drama', 'Thriller']",5.304718
34,111781,Mission: Impossible - Rogue Nation,"['Action', 'Adventure']",4.7757783
203,5416,Cherish,"['Comedy', 'Drama', 'Mystery', 'Thriller']",5.1369143
71,5047,Kung Pow: Enter the Fist,"['Comedy', 'Action']",5.2891235
88,1217,Ran,"['Action', 'Drama', 'History']",4.825677
12,2324,Life Is Beautiful,"['Comedy', 'Drama']",5.838866
260,745,A Close Shave,"['Family', 'Animation', 'Comedy']",4.655777
187,6533,"What's Up, Doc?","['Comedy', 'Crime', 'Romance']",4.835556
360,161582,Hell or High Water,"['Western', 'Crime', 'Drama']",5.2896333
357,1361,Paradise Lost: The Child Murders at Robin Hood Hills,"['Documentary', 'Crime']",4.767976
449,213,Burnt by the Sun,['Drama'],4.40353
459,2360,The Celebration,['Drama'],5.000924
309,7815,True Stories,"['Comedy', 'Music']",4.559749
159,81834,Harry Potter and the Deathly Hallows: Part 1,"['Adventure', 'Fantasy']",4.4896164
467,2290,Stardust Memories,"['Comedy', 'Drama', 'Romance']",5.5124416
140,55052,Atonement,"['Drama', 'Romance']",4.4111786
379,4857,Fiddler on the Roof,"['Drama', 'Romance']",4.373552
187,4298,Rififi,"['Crime', 'Thriller', 'Drama']",4.835556
269,456,Fresh,"['Crime', 'Drama', 'Thriller']",5.0310383
453,97866,The Imposter,"['Documentary', 'Mystery', 'Crime']",5.3141627
34,156726,Hush,"['Horror', 'Thriller']",4.814416
14,674,Barbarella,"['Science Fiction', 'Adventure', 'Comedy', 'Fantasy', 'Action']",4.6578565
210,50804,Hannibal Rising,"['Crime', 'Thriller', 'Horror']",5.037009
5,971,Cat on a Hot Tin Roof,['Drama'],4.7847333
38,3037,Little Big Man,"['Western', 'Comedy', 'Adventure']",4.353837
418,4794,Opera,"['Horror', 'Thriller', 'Mystery']",5.2899513
601,3379,On the Beach,"['Science Fiction', 'Drama', 'Romance']",5.324254
602,33649,Saving Face,"['Comedy', 'Romance', 'Drama']",4.8237977
566,1066,Shall We Dance,"['Comedy', 'Romance']",4.6981497
535,89904,The Artist,"['Drama', 'Comedy', 'Romance']",5.218354
573,72171,Black Dynamite,"['Comedy', 'Action']",5.5091324
570,78836,Enter the Void,"['Fantasy', 'Drama']",4.134699
478,60943,Frozen River,"['Drama', 'Crime']",4.023967
568,7096,Rivers and Tides,['Documentary'],5.1290827
570,138966,Nasu: Summer in Andalusia,"['Animation', 'Action']",4.134699
478,59018,The Visitor,"['Crime', 'Drama', 'Music']",4.023967
149,7748,Pierrot le Fou,"['Drama', 'Romance', 'Crime']",4.4632673
556,4256,The Center of the World,"['Drama', 'Romance']",4.919155
310,6650,Kind Hearts and Coronets,"['Comedy', 'Crime']",5.076494
559,4495,Crossing Delancey,"['Comedy', 'Romance']",4.516311
514,3451,Guess Who's Coming to Dinner,"['Drama', 'Romance']",4.3809834
459,177593,"Three Billboards Outside Ebbing, Missouri","['Crime', 'Drama']",5.227631
561,132333,Seve,"['Drama', 'Documentary']",4.4053197
536,3200,The Last Detail,"['Drama', 'Comedy']",4.9427166
499,51931,Reign Over Me,['Drama'],5.2184067
561,5490,The Big Bus,"['Action', 'Comedy']",4.4053197
541,5075,Waydowntown,"['Comedy', 'Drama']",4.956009
416,26810,Bad Boy Bubby,"['Crime', 'Drama', 'Comedy']",4.8900456
38,940,The Adventures of Robin Hood,"['Adventure', 'Romance', 'History']",4.388224
471,158966,Captain Fantastic,"['Adventure', 'Drama']",4.383281
534,134796,Bitter Lake,['Documentary'],5.0496583
298,5034,Truly Madly Deeply,"['Fantasy', 'Drama', 'Comedy', 'Romance']",3.8497078
522,148881,World of Tomorrow,"['Animation', 'Drama', 'Science Fiction']",4.9563456
504,7767,The Best of Youth,"['Drama', 'History', 'Romance']",4.7441344
470,3022,The General,"['Action', 'Adventure', 'Comedy', 'War', 'Romance']",4.4600677
519,26073,The Human Condition III: A Soldier's Prayer,"['War', 'Drama', 'History']",5.433622
545,5867,Thief,"['Crime', 'Thriller', 'Drama']",5.0728807
491,3675,White Christmas,"['Comedy', 'Music', 'Romance']",5.2237062
383,86347,Louis C.K.: Chewed Up,"['Comedy', 'TV Movie']",5.1171684
424,1366,The Crucible,"['Drama', 'History']",4.6990385
562,2563,Dangerous Beauty,"['Drama', 'Romance']",5.0980124
554,42730,Glory Road,"['Drama', 'History']",5.3564296
554,1957,Chariots of Fire,"['Drama', 'History']",5.4302907
465,1203,12 Angry Men,['Drama'],5.1879025
71,3283,Minnie and Moskowitz,"['Romance', 'Drama', 'Comedy']",5.4256535
375,68945,Neon Genesis Evangelion: Death and Rebirth,"['Animation', 'Drama', 'Science Fiction']",5.5336266
268,3473,Jonah Who Will Be 25 in the Year 2000,['Drama'],4.8482847
590,27523,My Sassy Girl,"['Drama', 'Comedy', 'Romance']",4.3300447
437,1949,A Man for All Seasons,"['Drama', 'History']",4.8893585
528,166534,Split,"['Horror', 'Thriller']",5.1627192
523,117531,Watermark,['Documentary'],5.5933886
398,932,An Affair to Remember,"['Drama', 'Romance']",5.0882144
572,5915,Escape to Victory,"['Drama', 'War']",5.00855
454,1223,A Grand Day Out,"['Family', 'Animation', 'Comedy', 'Science Fiction', 'Adventure']",4.545371
530,1262,The Great Escape,"['Adventure', 'Drama', 'War']",4.8829613
39,26171,PlayTime,['Comedy'],5.0482535
445,6666,The Discreet Charm of the Bourgeoisie,['Comedy'],4.469099
359,71899,Mary and Max,"['Animation', 'Comedy', 'Drama']",4.597127
21,187593,Deadpool 2,"['Action', 'Comedy', 'Adventure']",4.36798
347,25906,Mr. Skeffington,"['Drama', 'Romance']",4.7594256
501,55363,The Assassination of Jesse James by the Coward Robert Ford,"['Drama', 'Western']",4.7569284
2,80586,Flipped,"['Romance', 'Drama']",4.687049
313,2239,Swept Away,"['Comedy', 'Drama', 'Romance']",5.1356316
446,27156,Neon Genesis Evangelion: The End of Evangelion,"['Animation', 'Science Fiction', 'Drama', 'Fantasy']",4.3783126
423,2398,Miracle on 34th Street,"['Comedy', 'Drama', 'Family']",5.2818685
261,92259,The Intouchables,"['Drama', 'Comedy']",4.986383
98,306,Three Colors: Red,"['Drama', 'Mystery', 'Romance']",5.217101
163,174909,Logan Lucky,"['Comedy', 'Crime', 'Action', 'Drama']",4.214543
204,1411,Hamlet,['Drama'],5.0811214
235,8542,A Day at the Races,"['Comedy', 'Music']",4.6091766
493,5466,My Wife Is an Actress,"['Comedy', 'Romance']",4.910965
526,2131,Autumn Sonata,['Drama'],4.758731
154,188751,Mamma Mia! Here We Go Again,"['Comedy', 'Romance']",5.506816
335,3019,Drugstore Cowboy,"['Drama', 'Crime']",5.03358
305,3265,Hard Boiled,"['Action', 'Thriller', 'Crime']",5.0392027
347,77846,12 Angry Men,"['Drama', 'TV Movie']",4.7594256
539,86320,Melancholia,"['Drama', 'Science Fiction']",5.927723
360,3347,Never Cry Wolf,"['Adventure', 'Drama', 'Action']",5.4505796
527,3925,Stranger Than Paradise,"['Comedy', 'Drama']",5.6126537
241,8477,La Jetée,"['Drama', 'Romance', 'Science Fiction']",4.5463
280,1096,Sophie's Choice,"['Drama', 'Romance', 'War']",5.0450873
416,7982,A Tale of Two Sisters,"['Drama', 'Horror', 'Mystery']",5.10998
510,7025,A Midnight Clear,"['Drama', 'War', 'History']",3.9991927
253,3030,Yojimbo,"['Drama', 'Thriller']",5.2325926
500,3153,The 7th Voyage of Sinbad,"['Action', 'Adventure', 'Family', 'Fantasy']",4.882035
569,26133,A Charlie Brown Christmas,"['Animation', 'Family', 'Comedy', 'TV Movie']",4.8913264
267,1939,The Best Years of Our Lives,"['Drama', 'Romance']",5.5731916
532,3404,Titanic,"['Drama', 'Romance']",5.287048
543,185029,A Quiet Place,"['Horror', 'Drama', 'Science Fiction']",6.159193
448,3266,Man Bites Dog,"['Comedy', 'Crime']",4.799494
188,2843,"Black Cat, White Cat","['Comedy', 'Romance', 'Crime']",5.2504063
551,6732,"Hello, Dolly!","['Comedy', 'Romance']",4.8076215
366,1178,Paths of Glory,"['War', 'Drama']",4.54096
116,100714,Before Midnight,"['Romance', 'Drama']",4.51163
493,94070,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']",4.7736216
358,1357,Shine,['Drama'],4.7161393
79,7099,Nausicaä of the Valley of the Wind,"['Adventure', 'Animation', 'Fantasy']",5.3336873
270,912,Casablanca,"['Drama', 'Romance']",4.9516087
575,32892,Ivan's Childhood,"['Drama', 'War']",4.9566846
85,7700,The Wages of Fear,"['Drama', 'Thriller', 'Adventure']",4.8859377
370,86781,Incendies,"['Drama', 'War', 'Mystery']",4.372361
294,3235,Where the Buffalo Roam,['Comedy'],4.7993684
218,1237,The Seventh Seal,"['Fantasy', 'Drama']",4.5209446
412,49932,Inland Empire,"['Horror', 'Thriller', 'Mystery', 'Drama', 'Fantasy']",4.873242
391,898,The Philadelphia Story,"['Comedy', 'Romance']",5.0371256
386,2070,Tender Mercies,"['Drama', 'Music', 'Romance']",3.936183
235,527,Schindler's List,"['Drama', 'History', 'War']",4.626681
343,5992,The Hours,['Drama'],4.980424
310,2300,The Producers,['Comedy'],5.466884
259,2867,Fright Night,"['Comedy', 'Horror']",5.588224
197,4437,Suspiria,['Horror'],5.08739
55,1274,Akira,"['Animation', 'Science Fiction', 'Action']",5.7532625
156,92535,Louis C.K.: Live at the Beacon Theater,"['Comedy', 'TV Movie']",4.870493
463,53123,Once,"['Drama', 'Music', 'Romance']",4.7229767
356,73023,Crazy Heart,"['Drama', 'Music', 'Romance']",4.8988733
398,1172,Cinema Paradiso,"['Drama', 'Romance']",5.169641
377,123,Chungking Express,"['Drama', 'Comedy', 'Romance']",5.037319
79,32582,The Wild Parrots of Telegraph Hill,['Documentary'],5.28903
75,47423,Half Nelson,['Drama'],4.583732
127,2935,The Lady Eve,"['Comedy', 'Romance']",4.871975
543,6881,Pieces of April,"['Comedy', 'Drama']",6.128092
480,720,Wallace & Gromit: The Best of Aardman Animation,"['Family', 'Animation', 'Comedy']",4.5779037
429,3435,Double Indemnity,"['Crime', 'Thriller']",5.22268
345,55276,Michael Clayton,"['Drama', 'Thriller', 'Crime']",5.0865173
556,7121,Adam's Rib,"['Comedy', 'Romance']",4.9203134
384,4956,The Stunt Man,"['Action', 'Comedy', 'Drama', 'Thriller', 'Romance']",4.5494747
429,3836,Kelly's Heroes,"['Adventure', 'Comedy', 'War']",5.2503715
216,4406,The Man Who Shot Liberty Valance,['Western'],4.687449
14,299,Priest,"['Drama', 'Romance']",4.6252027
271,3910,Dancer in the Dark,"['Drama', 'Crime']",4.152694
55,74754,The Room,"['Drama', 'Romance']",5.5933695
568,6442,Belle Époque,"['Comedy', 'Drama', 'Romance']",5.305794
412,26258,El Topo,"['Adventure', 'Drama', 'Western']",4.840343
308,112804,I Origins,"['Science Fiction', 'Drama']",4.71373
382,1204,Lawrence of Arabia,"['Adventure', 'History', 'War']",5.15127
40,1683,The Wings of the Dove,"['Drama', 'Romance']",5.244776
390,85342,Elite Squad: The Enemy Within,"['Drama', 'Action', 'Crime']",4.8344884
402,49347,Fast Food Nation,"['Drama', 'Comedy']",5.185026
461,3676,Eraserhead,"['Horror', 'Science Fiction']",5.292607
214,106100,Dallas Buyers Club,"['Drama', 'History']",3.6544142
506,7008,Last Tango in Paris,"['Drama', 'Romance']",5.409446
577,74282,Anne of Green Gables: The Sequel,"['Family', 'Drama', 'Romance']",4.411226
449,3224,Woman in the Dunes,"['Drama', 'Thriller']",4.3217535
202,5416,Cherish,"['Comedy', 'Drama', 'Mystery', 'Thriller']",4.746171
44,1217,Ran,"['Action', 'Drama', 'History']",5.1740904
40,745,A Close Shave,"['Family', 'Animation', 'Comedy']",5.3405623
303,161582,Hell or High Water,"['Western', 'Crime', 'Drama']",5.0553265
332,1361,Paradise Lost: The Child Murders at Robin Hood Hills,"['Documentary', 'Crime']",4.461969
430,213,Burnt by the Sun,['Drama'],5.2636027
445,2360,The Celebration,['Drama'],4.623229
261,7815,True Stories,"['Comedy', 'Music']",5.149991
431,2290,Stardust Memories,"['Comedy', 'Drama', 'Romance']",5.294509
314,4857,Fiddler on the Roof,"['Drama', 'Romance']",3.9923797
138,456,Fresh,"['Crime', 'Drama', 'Thriller']",5.392183
435,97866,The Imposter,"['Documentary', 'Mystery', 'Crime']",5.0485168
82,50804,Hannibal Rising,"['Crime', 'Thriller', 'Horror']",4.7704396
416,4794,Opera,"['Horror', 'Thriller', 'Mystery']",4.9867125
599,3379,On the Beach,"['Science Fiction', 'Drama', 'Romance']",4.3420734
601,33649,Saving Face,"['Comedy', 'Romance', 'Drama']",5.4481463
554,1066,Shall We Dance,"['Comedy', 'Romance']",5.3492017
526,89904,The Artist,"['Drama', 'Comedy', 'Romance']",4.7673173
570,72171,Black Dynamite,"['Comedy', 'Action']",4.134699
565,78836,Enter the Void,"['Fantasy', 'Drama']",4.667068
464,60943,Frozen River,"['Drama', 'Crime']",4.9863453
561,7096,Rivers and Tides,['Documentary'],4.456986
560,138966,Nasu: Summer in Andalusia,"['Animation', 'Action']",4.4293585
464,59018,The Visitor,"['Crime', 'Drama', 'Music']",4.9863453
40,7748,Pierrot le Fou,"['Drama', 'Romance', 'Crime']",5.2397003
548,4256,The Center of the World,"['Drama', 'Romance']",5.529237
260,6650,Kind Hearts and Coronets,"['Comedy', 'Crime']",4.7145023
525,4495,Crossing Delancey,"['Comedy', 'Romance']",4.485118
507,3451,Guess Who's Coming to Dinner,"['Drama', 'Romance']",4.1048317
440,177593,"Three Billboards Outside Ebbing, Missouri","['Crime', 'Drama']",4.656193
530,132333,Seve,"['Drama', 'Documentary']",5.0388575
529,3200,The Last Detail,"['Drama', 'Comedy']",4.623603
496,51931,Reign Over Me,['Drama'],4.9121366
530,5490,The Big Bus,"['Action', 'Comedy']",5.0388575
528,5075,Waydowntown,"['Comedy', 'Drama']",5.190902
392,26810,Bad Boy Bubby,"['Crime', 'Drama', 'Comedy']",4.9949675
27,940,The Adventures of Robin Hood,"['Adventure', 'Romance', 'History']",4.7148757
459,158966,Captain Fantastic,"['Adventure', 'Drama']",5.1290994
533,134796,Bitter Lake,['Documentary'],5.2261486
291,5034,Truly Madly Deeply,"['Fantasy', 'Drama', 'Comedy', 'Romance']",5.215937
499,148881,World of Tomorrow,"['Animation', 'Drama', 'Science Fiction']",5.3722496
468,7767,The Best of Youth,"['Drama', 'History', 'Romance']",4.4043446
454,3022,The General,"['Action', 'Adventure', 'Comedy', 'War', 'Romance']",4.6518335
484,26073,The Human Condition III: A Soldier's Prayer,"['War', 'Drama', 'History']",5.075491
541,5867,Thief,"['Crime', 'Thriller', 'Drama']",4.818869
484,3675,White Christmas,"['Comedy', 'Music', 'Romance']",5.095224
313,86347,Louis C.K.: Chewed Up,"['Comedy', 'TV Movie']",5.0458603
413,1366,The Crucible,"['Drama', 'History']",5.5367584
554,2563,Dangerous Beauty,"['Drama', 'Romance']",5.719957
551,42730,Glory Road,"['Drama', 'History']",5.118187
536,1957,Chariots of Fire,"['Drama', 'History']",4.917687
444,1203,12 Angry Men,['Drama'],5.1118126
21,3283,Minnie and Moskowitz,"['Romance', 'Drama', 'Comedy']",4.4392514
324,68945,Neon Genesis Evangelion: Death and Rebirth,"['Animation', 'Drama', 'Science Fiction']",4.5028353
191,3473,Jonah Who Will Be 25 in the Year 2000,['Drama'],5.5131845
589,27523,My Sassy Girl,"['Drama', 'Comedy', 'Romance']",5.1906033
412,1949,A Man for All Seasons,"['Drama', 'History']",5.04343
522,166534,Split,"['Horror', 'Thriller']",4.808325
519,117531,Watermark,['Documentary'],5.433622
177,932,An Affair to Remember,"['Drama', 'Romance']",4.625673
565,5915,Escape to Victory,"['Drama', 'War']",4.6906977
384,1223,A Grand Day Out,"['Family', 'Animation', 'Comedy', 'Science Fiction', 'Adventure']",4.608706
516,1262,The Great Escape,"['Adventure', 'Drama', 'War']",4.598425
421,6666,The Discreet Charm of the Bourgeoisie,['Comedy'],5.110912
330,71899,Mary and Max,"['Animation', 'Comedy', 'Drama']",4.9420075
306,25906,Mr. Skeffington,"['Drama', 'Romance']",4.207864
492,55363,The Assassination of Jesse James by the Coward Robert Ford,"['Drama', 'Western']",5.3307676
273,2239,Swept Away,"['Comedy', 'Drama', 'Romance']",5.2995477
445,27156,Neon Genesis Evangelion: The End of Evangelion,"['Animation', 'Science Fiction', 'Drama', 'Fantasy']",4.5836926
267,2398,Miracle on 34th Street,"['Comedy', 'Drama', 'Family']",5.3295507
154,174909,Logan Lucky,"['Comedy', 'Crime', 'Action', 'Drama']",5.506816
146,1411,Hamlet,['Drama'],4.7382603
107,8542,A Day at the Races,"['Comedy', 'Music']",4.8620987
398,5466,My Wife Is an Actress,"['Comedy', 'Romance']",5.1111016
522,2131,Autumn Sonata,['Drama'],4.844153
73,188751,Mamma Mia! Here We Go Again,"['Comedy', 'Romance']",5.0895414
271,3019,Drugstore Cowboy,"['Drama', 'Crime']",4.0324173
114,3265,Hard Boiled,"['Action', 'Thriller', 'Crime']",4.4093328
306,77846,12 Angry Men,"['Drama', 'TV Movie']",4.207864
537,86320,Melancholia,"['Drama', 'Science Fiction']",5.601869
328,3347,Never Cry Wolf,"['Adventure', 'Drama', 'Action']",4.316425
494,3925,Stranger Than Paradise,"['Comedy', 'Drama']",5.3531513
184,8477,La Jetée,"['Drama', 'Romance', 'Science Fiction']",4.9263725
250,1096,Sophie's Choice,"['Drama', 'Romance', 'War']",5.344141
387,7982,A Tale of Two Sisters,"['Drama', 'Horror', 'Mystery']",4.4674187
503,7025,A Midnight Clear,"['Drama', 'War', 'History']",4.498454
219,3030,Yojimbo,"['Drama', 'Thriller']",4.446249
450,3153,The 7th Voyage of Sinbad,"['Action', 'Adventure', 'Family', 'Fantasy']",4.9655576
566,26133,A Charlie Brown Christmas,"['Animation', 'Family', 'Comedy', 'TV Movie']",4.793049
192,1939,The Best Years of Our Lives,"['Drama', 'Romance']",5.2377443
527,3404,Titanic,"['Drama', 'Romance']",5.555646
539,185029,A Quiet Place,"['Horror', 'Drama', 'Science Fiction']",5.4409876
432,3266,Man Bites Dog,"['Comedy', 'Crime']",4.524283
111,2843,"Black Cat, White Cat","['Comedy', 'Romance', 'Crime']",5.1638627
543,6732,"Hello, Dolly!","['Comedy', 'Romance']",6.2822948
338,1178,Paths of Glory,"['War', 'Drama']",4.917686
491,94070,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']",5.1043487
327,1357,Shine,['Drama'],5.5169864
235,912,Casablanca,"['Drama', 'Romance']",4.6767836
571,32892,Ivan's Childhood,"['Drama', 'War']",4.323552
50,7700,The Wages of Fear,"['Drama', 'Thriller', 'Adventure']",3.755428
317,86781,Incendies,"['Drama', 'War', 'Mystery']",4.7051353
292,3235,Where the Buffalo Roam,['Comedy'],4.4160886
5,1237,The Seventh Seal,"['Fantasy', 'Drama']",4.9527664
386,49932,Inland Empire,"['Horror', 'Thriller', 'Mystery', 'Drama', 'Fantasy']",4.0482693
357,898,The Philadelphia Story,"['Comedy', 'Romance']",4.8371706
320,2070,Tender Mercies,"['Drama', 'Music', 'Romance']",4.4604735
58,527,Schindler's List,"['Drama', 'History', 'War']",5.1667166
329,5992,The Hours,['Drama'],4.735772
135,2300,The Producers,['Comedy'],4.9301004
231,2867,Fright Night,"['Comedy', 'Horror']",4.715337
157,4437,Suspiria,['Horror'],4.387581
63,92535,Louis C.K.: Live at the Beacon Theater,"['Comedy', 'TV Movie']",4.701025
457,53123,Once,"['Drama', 'Music', 'Romance']",4.892397
339,73023,Crazy Heart,"['Drama', 'Music', 'Romance']",4.9896846
367,1172,Cinema Paradiso,"['Drama', 'Romance']",5.2043705
294,123,Chungking Express,"['Drama', 'Comedy', 'Romance']",4.1571627
47,47423,Half Nelson,['Drama'],4.4331894
467,6881,Pieces of April,"['Comedy', 'Drama']",4.576632
479,720,Wallace & Gromit: The Best of Aardman Animation,"['Family', 'Animation', 'Comedy']",5.012882
373,3435,Double Indemnity,"['Crime', 'Thriller']",5.1032066
323,55276,Michael Clayton,"['Drama', 'Thriller', 'Crime']",4.1566677
538,7121,Adam's Rib,"['Comedy', 'Romance']",5.280072
273,4956,The Stunt Man,"['Action', 'Comedy', 'Drama', 'Thriller', 'Romance']",5.241665
422,3836,Kelly's Heroes,"['Adventure', 'Comedy', 'War']",4.5378604
199,4406,The Man Who Shot Liberty Valance,['Western'],4.6158714
160,3910,Dancer in the Dark,"['Drama', 'Crime']",4.9006658
561,6442,Belle Époque,"['Comedy', 'Drama', 'Romance']",4.4381948
386,26258,El Topo,"['Adventure', 'Drama', 'Western']",3.969209
306,112804,I Origins,"['Science Fiction', 'Drama']",4.6722193
294,1204,Lawrence of Arabia,"['Adventure', 'History', 'War']",4.2681518
7,1683,The Wings of the Dove,"['Drama', 'Romance']",4.9201336
281,85342,Elite Squad: The Enemy Within,"['Drama', 'Action', 'Crime']",4.476223
383,49347,Fast Food Nation,"['Drama', 'Comedy']",5.0441065
448,3676,Eraserhead,"['Horror', 'Science Fiction']",4.6471624
135,106100,Dallas Buyers Club,"['Drama', 'History']",5.1224375
503,7008,Last Tango in Paris,"['Drama', 'Romance']",4.4367747
563,74282,Anne of Green Gables: The Sequel,"['Family', 'Drama', 'Romance']",4.263526
446,3224,Woman in the Dunes,"['Drama', 'Thriller']",4.3808184
88,5416,Cherish,"['Comedy', 'Drama', 'Mystery', 'Thriller']",4.8557463
38,745,A Close Shave,"['Family', 'Animation', 'Comedy']",4.528219
237,161582,Hell or High Water,"['Western', 'Crime', 'Drama']",4.3411913
323,1361,Paradise Lost: The Child Murders at Robin Hood Hills,"['Documentary', 'Crime']",4.156309
391,213,Burnt by the Sun,['Drama'],4.970748
434,2360,The Celebration,['Drama'],4.89769
260,7815,True Stories,"['Comedy', 'Music']",4.8890543
193,2290,Stardust Memories,"['Comedy', 'Drama', 'Romance']",4.9626174
176,4857,Fiddler on the Roof,"['Drama', 'Romance']",5.1519966
432,97866,The Imposter,"['Documentary', 'Mystery', 'Crime']",4.5170007
71,50804,Hannibal Rising,"['Crime', 'Thriller', 'Horror']",5.2464066
387,4794,Opera,"['Horror', 'Thriller', 'Mystery']",4.371713
596,3379,On the Beach,"['Science Fiction', 'Drama', 'Romance']",4.67933
600,33649,Saving Face,"['Comedy', 'Romance', 'Drama']",4.4024777
545,1066,Shall We Dance,"['Comedy', 'Romance']",5.0572886
490,89904,The Artist,"['Drama', 'Comedy', 'Romance']",4.2655983
560,72171,Black Dynamite,"['Comedy', 'Action']",4.4293585
560,78836,Enter the Void,"['Fantasy', 'Drama']",4.4293585
463,60943,Frozen River,"['Drama', 'Crime']",4.7746177
552,7096,Rivers and Tides,['Documentary'],4.590828
556,138966,Nasu: Summer in Andalusia,"['Animation', 'Action']",4.919155
463,59018,The Visitor,"['Crime', 'Drama', 'Music']",4.7746177
32,7748,Pierrot le Fou,"['Drama', 'Romance', 'Crime']",5.035248
540,4256,The Center of the World,"['Drama', 'Romance']",5.3404264
236,6650,Kind Hearts and Coronets,"['Comedy', 'Crime']",5.8862348
520,4495,Crossing Delancey,"['Comedy', 'Romance']",4.8927174
488,3451,Guess Who's Coming to Dinner,"['Drama', 'Romance']",4.8823147
439,177593,"Three Billboards Outside Ebbing, Missouri","['Crime', 'Drama']",4.7482224
513,132333,Seve,"['Drama', 'Documentary']",4.72033
521,3200,The Last Detail,"['Drama', 'Comedy']",4.8773146
495,51931,Reign Over Me,['Drama'],5.3848896
513,5490,The Big Bus,"['Action', 'Comedy']",4.72033
522,5075,Waydowntown,"['Comedy', 'Drama']",5.1213136
339,26810,Bad Boy Bubby,"['Crime', 'Drama', 'Comedy']",5.058839
453,158966,Captain Fantastic,"['Adventure', 'Drama']",5.2549286
